"","company","year","latitude","longitude","variable_code"
"2950","FOOD LION",2021,35.5837,-82.9224,"Count of Grocery Stores"
"2951","MEAT MARKET SOCO GROCERY",2021,35.5164,-83.0813,"Count of Grocery Stores"
"2952","WALMART SUPERCENTER",2021,35.466514,-83.009377,"Count of Grocery Stores"
"2953","WALMART SUPERCENTER",2021,36.28053,-78.606217,"Count of Grocery Stores"
"2954","SUPPLY LINE COUNTRY MARKET",2021,36.318878,-78.409203,"Count of Grocery Stores"
"2955","MIDDLEBURG VARIETY",2021,36.4,-78.3217,"Count of Grocery Stores"
"2956","DANNY'S STORE",2021,36.377294,-78.594114,"Count of Grocery Stores"
"2957","E-Z STOP",2021,35.531601,-82.916578,"Count of Grocery Stores"
"2958","BEARPOND MARKET",2021,36.277374,-78.405709,"Count of Grocery Stores"
"2959","FOOD LION",2021,36.320217,-78.381577,"Count of Grocery Stores"
"2960","FOOD LION",2021,36.316967,-78.408882,"Count of Grocery Stores"
"2961","COMPARE FOODS",2021,36.32217,-78.386711,"Count of Grocery Stores"
"2962","PROVIDENCE GROCERY",2021,36.256644,-78.657956,"Count of Grocery Stores"
"2963","PARTY PICKUP",2021,36.331668,-78.397216,"Count of Grocery Stores"
"2964","MOORE'S GROCERY & GRILL",2021,36.499631,-78.669136,"Count of Grocery Stores"
"2965","BULLOCKSVILLE GROCERY & GRILL",2021,36.459913,-78.309691,"Count of Grocery Stores"
"2966","WAYNESVILLE DISCOUNT GROCERY",2021,35.478219,-83.004923,"Count of Grocery Stores"
"2967","HILDA'S GROCERY STORE INC",2021,36.325171,-78.595334,"Count of Grocery Stores"
"2968","STEELE CREEK FOOD & TACKLE INC",2021,36.496842,-78.41557,"Count of Grocery Stores"
"2969","JACKSON'S GROCERY",2021,35.4962,-83.2961,"Count of Grocery Stores"
"2970","I MARKET 723",2021,35.503777,-82.989128,"Count of Grocery Stores"
"2971","SAV-MOR",2021,35.533394,-82.863251,"Count of Grocery Stores"
"2972","LUCKY 7 FOOD MART INC",2021,36.320709,-78.385177,"Count of Grocery Stores"
"2973","ZOOLIES NATURAL FOOD MARKET",2021,35.491573,-82.989128,"Count of Grocery Stores"
"2974","ABDUL FOOD MART",2021,36.1342,-78.7593,"Count of Grocery Stores"
"2975","PUBLIX SUPER MARKET",2021,35.504283,-82.994446,"Count of Grocery Stores"
"2976","ALDI",2021,36.338393,-78.440964,"Count of Grocery Stores"
"2977","PUBLIX SUPER MARKET",2021,35.5081,-82.8384,"Count of Grocery Stores"
"2978","HAUTER'S BEST BET",2021,36.320529,-78.385496,"Count of Grocery Stores"
"2979","FOOD LION",2021,36.131319,-78.7296,"Count of Grocery Stores"
"2980","CORNER GROCERY",2021,36.1104,-78.6895,"Count of Grocery Stores"
"2981","GOOCH EDDIE GROCERY",2021,36.13961,-78.568352,"Count of Grocery Stores"
"2982","WALMART SUPERCENTER",2021,36.334764,-78.443552,"Count of Grocery Stores"
"2983","FOOD LION",2021,36.323481,-78.597141,"Count of Grocery Stores"
"2984","FOOD LION",2021,36.330054,-78.433251,"Count of Grocery Stores"
"2985","STAR GROCERY",2021,36.320514,-78.395957,"Count of Grocery Stores"
"2986","FOOD LION",2022,36.342155,-78.392616,"Count of Grocery Stores"
"2987","WILLIAMSBORO GROCERY",2022,36.431614,-78.432648,"Count of Grocery Stores"
"2988","COUNTRY STORE",2022,36.3536,-78.630623,"Count of Grocery Stores"
"2989","TEAGUE'S GROCERY & CAF",2022,35.522519,-83.030617,"Count of Grocery Stores"
"2990","INGLES MARKET",2022,35.3977,-83.4753,"Count of Grocery Stores"
"2991","LANKFORD'S GROCERY",2022,35.543881,-82.828705,"Count of Grocery Stores"
"2992","SENTELLE'S CAROLINA GROCERY",2022,35.532655,-82.908854,"Count of Grocery Stores"
"2993","INGLES MARKET",2022,35.551462,-82.849286,"Count of Grocery Stores"
"2994","PANTRY PRIDE FOOD MART",2022,35.579123,-82.969469,"Count of Grocery Stores"
"2995","INGLES MARKET",2022,35.4814,-82.9905,"Count of Grocery Stores"
"2996","INGLES MARKET",2022,35.504066,-82.986279,"Count of Grocery Stores"
"2997","WILLIAMS BROTHERS GROCERY",2022,36.268144,-78.704108,"Count of Grocery Stores"
"2998","FOOD LION",2022,36.121629,-78.670416,"Count of Grocery Stores"
"2999","FOOD LION",2022,36.317228,-78.570124,"Count of Grocery Stores"
"3000","BRYSON CITY IGA",2022,35.3977,-83.4753,"Count of Grocery Stores"
"3001","CROSSROADS GROCERY",2022,36.071526,-78.596466,"Count of Grocery Stores"
"3002","BRADLEY'S GROCERY",2022,35.467772,-83.280338,"Count of Grocery Stores"
"3003","CELTIC SPIRIT BBQ",2022,36.202518,-78.389616,"Count of Grocery Stores"
"3004","JERUSALEM INC",2022,36.132179,-78.756943,"Count of Grocery Stores"
"3005","HANNAFORD BROTHERS CO",2022,36.156708,-78.732101,"Count of Grocery Stores"
"3006","SWAIN COUNTY FARMERS MARKET",2022,35.3977,-83.4753,"Count of Grocery Stores"
"3007","FOOD LION",2022,35.5837,-82.9224,"Count of Grocery Stores"
"3008","MEAT MARKET SOCO GROCERY",2022,35.5164,-83.0813,"Count of Grocery Stores"
"3009","SUPPLY LINE COUNTRY MARKET",2022,36.318878,-78.409203,"Count of Grocery Stores"
"3010","MIDDLEBURG VARIETY",2022,36.4,-78.3217,"Count of Grocery Stores"
"3011","DANNY'S STORE",2022,36.377294,-78.594114,"Count of Grocery Stores"
"3012","WALMART SUPERCENTER",2022,35.466514,-83.009377,"Count of Grocery Stores"
"3013","WALMART SUPERCENTER",2022,36.28053,-78.606217,"Count of Grocery Stores"
"3014","E-Z STOP",2022,35.531601,-82.916578,"Count of Grocery Stores"
"3015","FOOD LION",2022,35.530296,-82.850141,"Count of Grocery Stores"
"3016","BEARPOND MARKET",2022,36.277374,-78.405709,"Count of Grocery Stores"
"3017","FOOD LION",2022,36.320217,-78.381577,"Count of Grocery Stores"
"3018","FOOD LION",2022,36.316967,-78.408882,"Count of Grocery Stores"
"3019","COMPARE FOODS",2022,36.32217,-78.386711,"Count of Grocery Stores"
"3020","PROVIDENCE GROCERY",2022,36.256644,-78.657956,"Count of Grocery Stores"
"3021","PARTY PICKUP",2022,36.331668,-78.397216,"Count of Grocery Stores"
"3022","MOORE'S GROCERY & GRILL",2022,36.499631,-78.669136,"Count of Grocery Stores"
"3023","TIMEOUT MARKETS",2022,35.513544,-82.967887,"Count of Grocery Stores"
"3024","BULLOCKSVILLE GROCERY & GRILL",2022,36.459913,-78.309691,"Count of Grocery Stores"
"3025","WAYNESVILLE DISCOUNT GROCERY",2022,35.478219,-83.004923,"Count of Grocery Stores"
"3026","HILDA'S GROCERY STORE INC",2022,36.325171,-78.595334,"Count of Grocery Stores"
"3027","JACKSON'S GROCERY",2022,35.4962,-83.2961,"Count of Grocery Stores"
"3028","I MARKET 723",2022,35.503777,-82.989128,"Count of Grocery Stores"
"3029","SAV-MOR",2022,35.533394,-82.863251,"Count of Grocery Stores"
"3030","ABDUL FOOD MART",2022,36.1342,-78.7593,"Count of Grocery Stores"
"3031","ZOOLIES NATURAL FOOD MARKET",2022,35.491573,-82.989128,"Count of Grocery Stores"
"3032","MARKET AT EMBREY MILL LLC",2022,36.324788,-78.448491,"Count of Grocery Stores"
"3033","PUBLIX",2022,35.50417,-82.993921,"Count of Grocery Stores"
"3034","ALDI",2022,36.338393,-78.440964,"Count of Grocery Stores"
"3035","PUBLIX",2022,35.5081,-82.8384,"Count of Grocery Stores"
"3036","HAUTER'S BEST BET",2022,36.320529,-78.385496,"Count of Grocery Stores"
"3037","FOOD LION",2022,36.131319,-78.7296,"Count of Grocery Stores"
"3038","CORNER GROCERY",2022,36.1104,-78.6895,"Count of Grocery Stores"
"3039","GOOCH EDDIE GROCERY",2022,36.13961,-78.568352,"Count of Grocery Stores"
"3040","WALMART SUPERCENTER",2022,36.334764,-78.443552,"Count of Grocery Stores"
"3041","FOOD LION",2022,36.330054,-78.433251,"Count of Grocery Stores"
"3042","FOOD LION",2022,36.323481,-78.597141,"Count of Grocery Stores"
"3043","STAR GROCERY",2022,36.320514,-78.395957,"Count of Grocery Stores"
"3044","FOOD LION",2023,36.342072,-78.392668,"Count of Grocery Stores"
"3045","WILLIAMSBORO GROCERY",2023,36.430323,-78.431128,"Count of Grocery Stores"
"3046","COUNTRY STORE",2023,36.353574,-78.630605,"Count of Grocery Stores"
"3047","INGLES MARKET",2023,35.431722,-83.445558,"Count of Grocery Stores"
"3048","LANKFORD'S GROCERY",2023,35.54398,-82.82863,"Count of Grocery Stores"
"3049","SENTELLE'S CAROLINA GROCERY",2023,35.532697,-82.908816,"Count of Grocery Stores"
"3050","INGLES MARKET",2023,35.551459,-82.849286,"Count of Grocery Stores"
"3051","PANTRY PRIDE FOOD MART",2023,35.579123,-82.969469,"Count of Grocery Stores"
"3052","TEAGUE'S GROCERY & CAF",2023,35.521896,-83.030534,"Count of Grocery Stores"
"3053","INGLES MARKET",2023,35.493215,-82.986122,"Count of Grocery Stores"
"3054","INGLES MARKET",2023,35.504579,-82.986423,"Count of Grocery Stores"
"3055","WILLIAMS BROTHERS GROCERY",2023,36.268144,-78.704108,"Count of Grocery Stores"
"3056","FOOD LION",2023,36.122782,-78.687328,"Count of Grocery Stores"
"3057","FOOD LION",2023,36.317228,-78.570124,"Count of Grocery Stores"
"3058","BRYSON CITY IGA",2023,35.431722,-83.445558,"Count of Grocery Stores"
"3059","CROSSROADS GROCERY",2023,36.071642,-78.596464,"Count of Grocery Stores"
"3060","CELTIC SPIRIT BBQ",2023,36.201535,-78.390389,"Count of Grocery Stores"
"3061","JERUSALEM INC",2023,36.132142,-78.757144,"Count of Grocery Stores"
"3062","HANNAFORD BROTHERS CO",2023,36.156617,-78.733253,"Count of Grocery Stores"
"3063","INGLES MARKET",2023,35.431722,-83.445558,"Count of Grocery Stores"
"3064","SWAIN COUNTY FARMERS MARKET",2023,35.431722,-83.445558,"Count of Grocery Stores"
"3065","FOOD LION",2023,35.530224,-82.914377,"Count of Grocery Stores"
"3066","MEAT MARKET SOCO GROCERY",2023,35.51669,-83.098615,"Count of Grocery Stores"
"3067","WALMART SUPERCENTER",2023,35.466721,-83.009883,"Count of Grocery Stores"
"3068","WALMART SUPERCENTER",2023,36.279881,-78.602839,"Count of Grocery Stores"
"3069","SUPPLY LINE COUNTRY MARKET",2023,36.318877,-78.409147,"Count of Grocery Stores"
"3070","MIDDLEBURG VARIETY",2023,36.399865,-78.32195,"Count of Grocery Stores"
"3071","DANNY'S STORE",2023,36.377555,-78.594059,"Count of Grocery Stores"
"3072","E-Z STOP",2023,35.531622,-82.916528,"Count of Grocery Stores"
"3073","FOOD LION",2023,35.531055,-82.850395,"Count of Grocery Stores"
"3074","BEARPOND MARKET",2023,36.2772,-78.405795,"Count of Grocery Stores"
"3075","FOOD LION",2023,36.320363,-78.38182,"Count of Grocery Stores"
"3076","FOOD LION",2023,36.316858,-78.408807,"Count of Grocery Stores"
"3077","COMPARE FOODS",2023,36.322153,-78.38673,"Count of Grocery Stores"
"3078","PROVIDENCE GROCERY",2023,36.256835,-78.658143,"Count of Grocery Stores"
"3079","PARTY PICKUP",2023,36.331643,-78.397276,"Count of Grocery Stores"
"3080","MOORE'S GROCERY & GRILL",2023,36.499716,-78.669209,"Count of Grocery Stores"
"3081","BULLOCKSVILLE GROCERY & GRILL",2023,36.459705,-78.309777,"Count of Grocery Stores"
"3082","MAZA FOOD MART",2023,36.318987,-78.382215,"Count of Grocery Stores"
"3083","JACKSON'S GROCERY",2023,35.48299,-83.31691,"Count of Grocery Stores"
"3084","I MARKET 723",2023,35.504455,-82.988651,"Count of Grocery Stores"
"3085","SAV-MOR",2023,35.533372,-82.863384,"Count of Grocery Stores"
"3086","ZOOLIES NATURAL FOOD MARKET",2023,35.49215,-82.989481,"Count of Grocery Stores"
"3087","ABDUL FOOD MART",2023,36.137455,-78.76173,"Count of Grocery Stores"
"3088","MARKET AT EMBREY MILL LLC",2023,36.324752,-78.448596,"Count of Grocery Stores"
"3089","PUBLIX",2023,35.50492,-82.993505,"Count of Grocery Stores"
"3090","ALDI",2023,36.338811,-78.44072,"Count of Grocery Stores"
"3091","FOOD LION",2023,36.145262,-78.724829,"Count of Grocery Stores"
"3092","CORNER GROCERY",2023,36.119585,-78.68547,"Count of Grocery Stores"
"3093","GOOCH EDDIE GROCERY",2023,36.139611,-78.568306,"Count of Grocery Stores"
"3094","HAUTER'S BEST BET",2023,36.320619,-78.385294,"Count of Grocery Stores"
"3095","WALMART SUPERCENTER",2023,36.334764,-78.443552,"Count of Grocery Stores"
"3096","FOOD LION",2023,36.329721,-78.43351,"Count of Grocery Stores"
"3097","FOOD LION",2023,36.323481,-78.597141,"Count of Grocery Stores"
"3098","STAR GROCERY",2023,36.32024,-78.395845,"Count of Grocery Stores"
"3099","BIG RUIN CREEK BAPTIST CHURCH",2020,36.3476,-78.3927,"Count of Religous Institutions"
"3100","BROOKSTON BAPTIST CHURCH",2020,36.36678,-78.343668,"Count of Religous Institutions"
"3101","CAREY BAPTIST CHURCH",2020,36.333153,-78.353001,"Count of Religous Institutions"
"3102","CHURCH OF CHRIST",2020,36.319272,-78.413468,"Count of Religous Institutions"
"3103","HENDERSON-SOUTH CHURCH OF GOD",2020,36.294907,-78.392181,"Count of Religous Institutions"
"3104","CHURCH OF THE HOLY INNOCENTS",2020,36.328251,-78.406167,"Count of Religous Institutions"
"3105","COTTON MEMORIAL PRESBYTERIAN",2020,36.332345,-78.399875,"Count of Religous Institutions"
"3106","DICKIES GROVE BAPTIST CHURCH",2020,36.287627,-78.323437,"Count of Religous Institutions"
"3107","FIRST BAPTIST CHURCH",2020,36.326684,-78.406019,"Count of Religous Institutions"
"3108","FIRST PRESBYERIAN CHURCH",2020,36.329163,-78.403061,"Count of Religous Institutions"
"3109","FULLER CHAPEL UCC",2020,36.272343,-78.432002,"Count of Religous Institutions"
"3110","GILLBURG UNITED METHODIST CHR",2020,36.275831,-78.367173,"Count of Religous Institutions"
"3111","HOLY TEMPLE CHURCH",2020,36.323233,-78.388487,"Count of Religous Institutions"
"3112","LIBERTY CHRISTIAN CHURCH",2020,36.23476,-78.312618,"Count of Religous Institutions"
"3113","WESTWOOD PENTECOSTAL HOLINESS",2020,36.3237,-78.4094,"Count of Religous Institutions"
"3114","NEW BETHEL BAPTIST CHURCH",2020,36.253726,-78.321676,"Count of Religous Institutions"
"3115","NEW SANDY CREEK BAPTIST CHURCH",2020,36.298939,-78.320427,"Count of Religous Institutions"
"3116","NORTH HENDERSON BAPTIST CHURCH",2020,36.338618,-78.394981,"Count of Religous Institutions"
"3117","RALEIGH ROAD",2020,36.278271,-78.40802,"Count of Religous Institutions"
"3118","GREATER RANSOM WAY-THE CROSS",2020,36.247263,-78.431681,"Count of Religous Institutions"
"3119","GREATER REFUGE CHR-OUR LORD",2020,36.321108,-78.389616,"Count of Religous Institutions"
"3120","SHILOH BAPTIST CHURCH",2020,36.321474,-78.402844,"Count of Religous Institutions"
"3121","SOUTH HENDERSON PENTECOSTAL",2020,36.309413,-78.386394,"Count of Religous Institutions"
"3122","ST ANDREWS PRESBYTERIAN CHR",2020,36.353691,-78.452186,"Count of Religous Institutions"
"3123","ST JAMES MISSIONARY BAPT CHR",2020,36.309752,-78.434498,"Count of Religous Institutions"
"3124","VICTORY BAPTIST CHURCH",2020,36.29423,-78.398206,"Count of Religous Institutions"
"3125","YOUNGS MEMORIAL HOLY CHURCH",2020,36.372337,-78.342977,"Count of Religous Institutions"
"3126","CONCORD BAPTIST CHURCH",2020,36.168507,-78.38118,"Count of Religous Institutions"
"3127","UNION CHAPEL UNITED MTHDST CHR",2020,36.209,-78.4341,"Count of Religous Institutions"
"3128","ST DELIGHT HOLY CHURCH",2020,36.46014,-78.319748,"Count of Religous Institutions"
"3129","AMIS CHAPEL BAPTIST CHURCH",2020,36.522964,-78.731674,"Count of Religous Institutions"
"3130","BELTON CREEK BAPTIST CHURCH",2020,36.240127,-78.588001,"Count of Religous Institutions"
"3131","DELRAYNO BAPTIST CHURCH",2020,36.330668,-78.593966,"Count of Religous Institutions"
"3132","ENON BAPTIST CHURCH",2020,36.303426,-78.661834,"Count of Religous Institutions"
"3133","HUNTSVILLE BAPTIST CHURCH",2020,36.35005,-78.626989,"Count of Religous Institutions"
"3134","JONATHAN CREEK BAPTIST CHURCH",2020,36.524149,-78.671743,"Count of Religous Institutions"
"3135","MOUNTAIN SPRING BAPTIST CHURCH",2020,36.2036,-78.7202,"Count of Religous Institutions"
"3136","MT ZION BAPTIST CHURCH",2020,36.31956,-78.740671,"Count of Religous Institutions"
"3137","NEW HOPE GRANVILLE CHURCH",2020,36.3247,-78.742526,"Count of Religous Institutions"
"3138","OXFORD BAPTIST CHURCH",2020,36.31037,-78.58725,"Count of Religous Institutions"
"3139","OXFORD UNITED METHODIST CHURCH",2020,36.312687,-78.590439,"Count of Religous Institutions"
"3140","PENN AVENUE BAPTIST CHURCH",2020,36.311307,-78.594374,"Count of Religous Institutions"
"3141","PROVIDENCE BAPTIST CHURCH",2020,36.255017,-78.660923,"Count of Religous Institutions"
"3142","ST MATTHEWS BAPTIST CHURCH",2020,36.461816,-78.73219,"Count of Religous Institutions"
"3143","TABBS CREEK BAPTIST CHURCH",2020,36.3513,-78.6231,"Count of Religous Institutions"
"3144","TIMOTHY DARLING PRESBYTERIAN",2020,36.312067,-78.591933,"Count of Religous Institutions"
"3145","WHETSTONE BAPTIST CHURCH",2020,36.421223,-78.650941,"Count of Religous Institutions"
"3146","WOODLAND BAPTIST CHURCH",2020,36.02655,-78.557258,"Count of Religous Institutions"
"3147","BIBLE BAPTIST CHURCH",2020,36.123396,-78.750184,"Count of Religous Institutions"
"3148","ANTIOCH BAPTIST CHURCH",2020,36.3513,-78.6231,"Count of Religous Institutions"
"3149","HAZELWOOD",2020,35.477726,-82.999779,"Count of Religous Institutions"
"3150","HAZELWOOD PRESBYTERIAN CHURCH",2020,35.478724,-83.001691,"Count of Religous Institutions"
"3151","ALLENS CREEK BAPTIST CHURCH",2020,35.460663,-83.001576,"Count of Religous Institutions"
"3152","OUR SAVIOR LUTHERAN CHURCH",2020,35.529302,-82.945597,"Count of Religous Institutions"
"3153","EAST WAYNSVILLE BAPTIST CHURCH",2020,35.500235,-82.972536,"Count of Religous Institutions"
"3154","FIRST BAPTIST CHR-WAYNESVILLE",2020,35.488707,-82.989074,"Count of Religous Institutions"
"3155","FIRST PRESBYTERIAN CHURCH",2020,35.493935,-82.985673,"Count of Religous Institutions"
"3156","GRACE CHURCH IN THE MOUNTAINS",2020,35.491105,-82.989819,"Count of Religous Institutions"
"3157","ST JOHN THE EVANGELIST",2020,35.491615,-82.991804,"Count of Religous Institutions"
"3158","VICTORY BAPTIST CHURCH",2020,35.3977,-83.4753,"Count of Religous Institutions"
"3159","BEULAH BAPTIST CHURCH",2020,35.534981,-82.853032,"Count of Religous Institutions"
"3160","CALVARY BAPTIST CHURCH",2020,35.547085,-82.825763,"Count of Religous Institutions"
"3161","CANTON PRESBYTERIAN CHURCH",2020,35.53033,-82.841622,"Count of Religous Institutions"
"3162","CANTON CENTRAL UNITED MTHDST",2020,35.533632,-82.836034,"Count of Religous Institutions"
"3163","CANTON FIRST BAPTIST CHURCH",2020,35.53109,-82.836964,"Count of Religous Institutions"
"3164","RIVERSIDE",2020,35.444664,-82.91158,"Count of Religous Institutions"
"3165","ST ANDREWS EPISCOPAL CHURCH",2020,35.531615,-82.836038,"Count of Religous Institutions"
"3166","WEST CANTON",2020,35.535871,-82.859486,"Count of Religous Institutions"
"3167","VINE OF THE MOUNTAINS",2020,35.493663,-82.989495,"Count of Religous Institutions"
"3168","ROCKY FACE BAPTIST CHURCH",2020,35.579464,-82.795645,"Count of Religous Institutions"
"3169","DIVINE HABITATION MINISTRIES",2020,36.317071,-78.383058,"Count of Religous Institutions"
"3170","END TIME CHRISTIAN FELLOWSHIP",2020,36.1104,-78.6895,"Count of Religous Institutions"
"3171","NEW COVENANT CHRISTIAN CTR",2020,36.333294,-78.5664,"Count of Religous Institutions"
"3172","I BELIEVE GOD OUTREACH CHURCH",2020,36.429939,-78.429516,"Count of Religous Institutions"
"3173","CHEROKEE CHURCH OF CHRIST",2020,35.4962,-83.2961,"Count of Religous Institutions"
"3174","CHURCH OF GOD OF PROPHECY",2020,36.297916,-78.546471,"Count of Religous Institutions"
"3175","MT CALVARY DELIVERANCE CTHDRL",2020,36.316933,-78.587776,"Count of Religous Institutions"
"3176","STOVALL METHODIST CHURCH",2020,36.4478,-78.5703,"Count of Religous Institutions"
"3177","GREATER HARVEST FULL GOSPEL",2020,36.291543,-78.546063,"Count of Religous Institutions"
"3178","PROMISED LAND COMMUNITY CHURCH",2020,36.123315,-78.678397,"Count of Religous Institutions"
"3179","UPON THIS ROCK MINISTRIES",2020,36.329743,-78.592189,"Count of Religous Institutions"
"3180","NEW LIFE BAPTIST CHURCH",2020,36.316233,-78.342187,"Count of Religous Institutions"
"3181","GOT TRUTH INTL CHR OF EAGLES",2020,36.3476,-78.3927,"Count of Religous Institutions"
"3182","ROCK OF AGES UNITED HOLY CHR",2020,36.301327,-78.409581,"Count of Religous Institutions"
"3183","TALLY HO BAPTIST CHURCH",2020,36.1104,-78.6895,"Count of Religous Institutions"
"3184","CONERSTONE FELLOWSHIP CHURCH",2020,35.4461,-83.063161,"Count of Religous Institutions"
"3185","FIRST UNITED MEHODIST CHR",2020,36.318603,-78.425861,"Count of Religous Institutions"
"3186","GOOD SHEPHERED MINISTRIES INC",2020,36.365682,-78.61608,"Count of Religous Institutions"
"3187","PINNACLE CHURCH",2020,35.545602,-82.850962,"Count of Religous Institutions"
"3188","HENDERSON SEVENTH-DAY",2020,36.330973,-78.425333,"Count of Religous Institutions"
"3189","LIVING STONES CHURCH OF GOD",2020,36.344906,-78.539946,"Count of Religous Institutions"
"3190","KINGDOM HALL-JEHOVAH'S WTNSSS",2020,36.208877,-78.639991,"Count of Religous Institutions"
